filename,learning_rate,epoch,l1_penalty,l2_penalty,accuracy,accuracy_std,recall,recall_std,specificity,specificity_std,auc,auc_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std
Model-372.npz,0.01,150,2.0,0.05,0.6595104895104896,0.03250491439868693,0.17944664031620555,0.18058699838236458,0.9179955703211518,0.09301878977308603,0.7210646111556122,0.06294250480035596,0.5487211053186786,0.054950781312437864,0.2301156278975828,0.16154560655380298
Model-373.npz,0.01,150,2.0,0.07,0.6610256410256412,0.03516613497733953,0.18379446640316205,0.19207412175161132,0.9179955703211518,0.09301878977308603,0.7325844024529565,0.07431252192525196,0.5508950183621568,0.06092571412328516,0.23289113810166437,0.1681889457887802
Model-376.npz,0.01,150,2.0,3.0,0.6625407925407927,0.03302661796572575,0.18379446640316205,0.18300224518791366,0.9203211517165005,0.0888411718769815,0.7126436253332108,0.06277268403125104,0.5520578090598314,0.0575941416833819,0.2357096266306793,0.16728190421138106
Model-375.npz,0.01,150,2.0,2.0,0.6625407925407927,0.03302661796572575,0.18379446640316205,0.18300224518791366,0.9203211517165005,0.0888411718769815,0.7384265885782569,0.07343705323698499,0.5520578090598314,0.0575941416833819,0.2357096266306793,0.16728190421138106
Model-377.npz,0.01,150,3.0,0,0.6534265734265735,0.01721088116512819,0.08359683794466402,0.0924768157049219,0.960077519379845,0.05469490351219393,0.6862351669227301,0.13402937441007082,0.5218371786622545,0.025295518442070647,0.1256897176897177,0.12145625979974442
Model-378.npz,0.01,150,3.0,0.01,0.6609790209790211,0.025706887229959237,0.15296442687747033,0.20017372823011212,0.9344407530454042,0.08350715674779169,0.7378501175265584,0.05825220105944897,0.5437025899614374,0.06208892256754205,0.18998598598598598,0.18461196243953118
Model-383.npz,0.01,150,3.0,2.0,0.6640792540792542,0.02018557845065748,0.1486166007905138,0.17386093362323007,0.9415282392026578,0.07696176603625386,0.7111980705509522,0.08274997649545995,0.5450724199965858,0.05193165501914095,0.19527817178881007,0.16771757690380257
Model-382.npz,0.01,150,3.0,1.0,0.6534731934731935,0.018837960401050572,0.08339920948616601,0.08357511000674092,0.960077519379845,0.048399721187637905,0.6799859055673009,0.15970757256736046,0.5217383644330055,0.02637129680570867,0.13029500964984836,0.106810663603687
Model-379.npz,0.01,150,3.0,0.03,0.6640093240093241,0.03313504850140075,0.1312252964426877,0.1565516799725952,0.9507751937984497,0.05403167052007215,0.7507272639729667,0.06099766339713213,0.5410002451205689,0.05825579053956225,0.17937037037037035,0.1788390429749082
Model-381.npz,0.01,150,3.0,0.07,0.6594405594405595,0.026977059675597895,0.1442687747035573,0.1769519793604417,0.9367109634551495,0.07261332136207747,0.7530401516245803,0.06369903455609781,0.5404898690793534,0.05716390975794219,0.18654785889568498,0.17725378292761948
Model-380.npz,0.01,150,3.0,0.05,0.6625407925407927,0.027557150569469908,0.1442687747035573,0.18833691398584215,0.9415282392026578,0.07318620093557798,0.7493333595962514,0.06287230015370156,0.5428985069531077,0.06161681236195248,0.18500298685782557,0.1822957061833232
Model-384.npz,0.01,150,3.0,3.0,0.6625407925407927,0.026684438712514205,0.10928853754940711,0.12771157126210536,0.9601882613510521,0.04816731553635914,0.6957079826139482,0.08242768704935395,0.5347383994502296,0.04667805136644999,0.15740612076095947,0.16212699884959583
Model-391.npz,0.005,150,0,2.0,0.6686946386946387,0.034388415557003595,0.24920948616600785,0.16313735469648746,0.894296788482835,0.07613518574444547,0.7654802393427268,0.06280271354799695,0.5717531373244215,0.05651637467661209,0.32156464477880087,0.129652740084758
Model-390.npz,0.005,150,0,1.0,0.6748251748251749,0.03207801385770194,0.27114624505928847,0.15569761479962488,0.8919158361018826,0.07539478990390537,0.7719352268897264,0.06091750153760946,0.5815310405805856,0.05260776890421991,0.34815338128469675,0.11783981266535534
Model-385.npz,0.005,150,0,0,0.7607692307692308,0.04173315151485961,0.5998023715415018,0.11859436632820593,0.8470653377630122,0.07608658476059038,0.812620645279897,0.044023177000156885,0.7234338546522571,0.049147253672526925,0.6335956153388761,0.07148392446216138
Model-392.npz,0.005,150,0,3.0,0.6656177156177157,0.032059079365175366,0.23616600790513834,0.1645742014444952,0.8966223698781839,0.0768389094530448,0.7627318249664052,0.06330312874747351,0.566394188891661,0.05476451196929429,0.30622829221775427,0.1270474070028132
Model-386.npz,0.005,150,0,0.01,0.7576923076923077,0.039218689925904465,0.5824110671936759,0.12233201581027667,0.8518272425249169,0.07431240114673611,0.8110822948537812,0.04139150660176967,0.7171191548592964,0.04839194856311982,0.6230538914382671,0.06992456904230397
Model-387.npz,0.005,150,0,0.03,0.7531002331002332,0.038331743980613814,0.5650197628458498,0.10714470210561745,0.8542081949058693,0.07779576185209151,0.8075462117929255,0.042301465238329734,0.7096139788758595,0.04181342381484676,0.6129887221799931,0.061181248512296074
Model-398.npz,0.005,150,0.01,1.0,0.6748251748251749,0.03207801385770194,0.27114624505928847,0.15569761479962488,0.8919158361018826,0.07539478990390537,0.7709818829636828,0.06063776798191456,0.5815310405805856,0.05260776890421991,0.34815338128469675,0.11783981266535534
Model-399.npz,0.005,150,0.01,2.0,0.6671561771561773,0.033633455815459554,0.24486166007905133,0.16334790121320253,0.894296788482835,0.07613518574444547,0.764815349800183,0.06228487791139745,0.5695792242809432,0.05600692459674729,0.3163227092949299,0.12844035437036483
Model-393.npz,0.005,150,0.01,0,0.7592540792540794,0.03730780700069536,0.5824110671936757,0.12233201581027667,0.8542081949058693,0.07406272434977704,0.8099648076897825,0.043222772449182226,0.7183096310497725,0.04691810520721125,0.6243953548529012,0.0683641159191643
Model-394.npz,0.005,150,0.01,0.01,0.7577156177156178,0.03843372590501078,0.5737154150197628,0.12627221326571447,0.8565891472868217,0.07748417172290248,0.8085140003239093,0.04387375194766122,0.7151522811532922,0.04789726713012943,0.6191043835221353,0.0697688724313282
Model-400.npz,0.005,150,0.01,3.0,0.6671561771561771,0.032922212440599445,0.23616600790513834,0.1645742014444952,0.8990033222591363,0.07814970754152711,0.7635621708928079,0.06319788768984744,0.5675846650821372,0.055023546136086135,0.30730356103495854,0.1272266316610557
Model-395.npz,0.005,150,0.01,0.03,0.7531002331002332,0.03575681597038665,0.5517786561264821,0.12143074744235526,0.8613510520487264,0.07882354932022308,0.8043585501118363,0.04424259493479253,0.7065648540876043,0.04368838423717337,0.6056397988001517,0.06400833305492043
Model-389.npz,0.005,150,0,0.07,0.7438927738927739,0.03553445430026641,0.5256916996047429,0.11395470104216532,0.8612956810631228,0.08445999453992672,0.8007150079445327,0.046454055518013126,0.693493690333933,0.038399974434103076,0.5857652659360266,0.05715437294116866
Model-388.npz,0.005,150,0,0.05,0.7500466200466201,0.03670600438375537,0.5517786561264821,0.11503538190407112,0.8565891472868217,0.08105979454464786,0.803283521332055,0.04493559737123552,0.704183901706652,0.04156467090235041,0.60336821526717,0.06240085776939451
Model-396.npz,0.005,150,0.01,0.05,0.7454312354312355,0.039350529868246414,0.534387351778656,0.1213741255693772,0.858970099667774,0.08139009407405767,0.8021883576484182,0.04557798067818407,0.696678725723215,0.04587182914942108,0.5908600482248415,0.06561515429134444
Model-407.npz,0.005,150,0.03,2.0,0.6656177156177157,0.032059079365175366,0.23616600790513834,0.1645742014444952,0.8966223698781839,0.0768389094530448,0.7635457565690125,0.06192241962981386,0.566394188891661,0.05476451196929429,0.30622829221775427,0.1270474070028132
Model-406.npz,0.005,150,0.03,1.0,0.6686946386946387,0.03369311274451588,0.2535573122529644,0.1592891505397242,0.8919158361018826,0.07539478990390537,0.7667581491646204,0.06042436069597893,0.5727365741774235,0.05500169546544481,0.3272658879800441,0.12183078651685723
Model-397.npz,0.005,150,0.01,0.07,0.7362004662004662,0.04439174082916141,0.4948616600790513,0.1324411504968159,0.8660022148394241,0.08673507441472555,0.8000113805978316,0.04821669239267903,0.6804319374592377,0.05183031511732329,0.56243980993207,0.07419481201778898
Model-408.npz,0.005,150,0.03,3.0,0.6671561771561773,0.030689741570505844,0.23181818181818178,0.16558399197397608,0.9013842746400886,0.07571198240174547,0.7597118082456809,0.062407585134215925,0.5666012282291353,0.05465781412089246,0.3025521671728569,0.12777625008617063
Model-410.npz,0.005,150,0.05,0.01,0.7270396270396271,0.038397063993039514,0.44664031620553357,0.11051654816935409,0.8777962347729791,0.08214451340353465,0.7911734709510241,0.04762011929530726,0.6622182754892563,0.04102663286287923,0.52921509054636,0.06794182777291785
Model-409.npz,0.005,150,0.05,0,0.7362237762237763,0.042581128496807064,0.47272727272727266,0.12878584014911112,0.8777962347729791,0.08214451340353465,0.792115434279236,0.0444159828600165,0.6752617537501259,0.05086662036240376,0.5506178708965087,0.07893055747021953
Model-402.npz,0.005,150,0.03,0.01,0.7500466200466201,0.04526420610640112,0.5341897233201581,0.12844952841898644,0.8661129568106312,0.07568458267177683,0.8013359070993044,0.042685737972279286,0.7001513400653947,0.0555845682485361,0.5945735716210684,0.08172468833155953
Model-404.npz,0.005,150,0.03,0.05,0.7362237762237763,0.04202160427631347,0.47727272727272724,0.13005469234091727,0.87547065337763,0.08011416259122123,0.7958307617559386,0.0454004441451374,0.6763716903251786,0.05129746176918761,0.5525806111100229,0.07852294521403602
Model-401.npz,0.005,150,0.03,0,0.7546386946386947,0.042644883349925264,0.5517786561264822,0.12312046769284518,0.8637320044296788,0.07777305826763876,0.8027893407569848,0.042179721865049695,0.7077553302780805,0.051005049500845084,0.6074590334691938,0.07368086655639479
Model-405.npz,0.005,150,0.03,0.07,0.7208857808857809,0.03659171791639062,0.424901185770751,0.12285116556224142,0.8801218161683277,0.07772210874466054,0.7935480764601088,0.04835647970345911,0.6525115009695394,0.044398831357173894,0.5094769225628818,0.0706773355496908
Model-414.npz,0.005,150,0.05,1.0,0.6686946386946387,0.03369311274451588,0.2535573122529644,0.1592891505397242,0.8919158361018826,0.07539478990390537,0.7648910745472929,0.060813247699797277,0.5727365741774235,0.05500169546544481,0.3272658879800441,0.12183078651685723
Model-411.npz,0.005,150,0.05,0.03,0.717855477855478,0.035266486067217356,0.41146245059288533,0.1078291006035105,0.8825027685492802,0.08092722907346689,0.7896672925995474,0.04741856516239878,0.6469826095710828,0.03766574095768166,0.4996563058965976,0.06763148621785141
Model-413.npz,0.005,150,0.05,0.07,0.6963403263403264,0.03784388565950953,0.3456521739130434,0.12499261800758676,0.8848283499446291,0.07646169758477941,0.7834707759379145,0.051242760044787505,0.6152402619288363,0.04743624058555047,0.4344478459113531,0.08525381511702661
Model-403.npz,0.005,150,0.03,0.03,0.7423776223776224,0.04189853329831522,0.4990118577075099,0.124657195267976,0.8730897009966776,0.07665704512422811,0.7988549367720248,0.044679840141197316,0.6860507793520938,0.050978820996068534,0.5703651794828264,0.07781898718324426
Model-415.npz,0.005,150,0.05,2.0,0.6656177156177157,0.032059079365175366,0.23616600790513834,0.1645742014444952,0.8966223698781839,0.0768389094530448,0.7597002087901987,0.06348412948568043,0.566394188891661,0.05476451196929429,0.30622829221775427,0.1270474070028132
Model-416.npz,0.005,150,0.05,3.0,0.6702097902097903,0.029495571744013297,0.23181818181818178,0.16558399197397608,0.9060908084163899,0.07521377501765687,0.7554795389982447,0.06554877931783608,0.5689544951172858,0.05416202131241431,0.30443828974863457,0.1277797842187855
Model-419.npz,0.005,150,0.07,0.03,0.6886713286713287,0.03602423643926857,0.3108695652173913,0.13983955672960996,0.8918050941306754,0.0749667526657087,0.7793008811209013,0.05574937570486167,0.6013373296740334,0.05009950029125844,0.39747925012298835,0.10048138111510481
Model-418.npz,0.005,150,0.07,0.01,0.697878787878788,0.03185934477172411,0.3460474308300395,0.13431307526518937,0.8870985603543742,0.07543042455186044,0.781054806332865,0.052645704555820655,0.6165729955922069,0.044857545187983856,0.43230324912630413,0.09257715664173655
Model-412.npz,0.005,150,0.05,0.05,0.7101398601398602,0.03377448633849545,0.3851778656126482,0.11259776277850418,0.8848283499446291,0.07646169758477941,0.7875010395738403,0.049149345346233275,0.6350031077786387,0.0396411712838809,0.47517850655564126,0.0698185924163971
Model-417.npz,0.005,150,0.07,0,0.7055477855477856,0.033788729082445304,0.3721343873517786,0.13771187193301898,0.8847729789590254,0.07585600711252061,0.7833534682371892,0.051048307109705766,0.6284536831554022,0.048042667980406975,0.45808599035062275,0.087721549085316
Model-421.npz,0.005,150,0.07,0.07,0.677925407925408,0.03665979008362125,0.27569169960474305,0.15622714021407383,0.8942414174972315,0.07617808109533047,0.7746904258532166,0.05578920824397334,0.5849665585509873,0.055358424353941595,0.3545731812536071,0.12278172513941725
Model-422.npz,0.005,150,0.07,1.0,0.6656177156177157,0.0327890507311377,0.24486166007905136,0.1598384225704602,0.8919158361018826,0.07539478990390537,0.7610790119890222,0.06232622747535994,0.5683887480904669,0.05441871148609311,0.31691031613253673,0.1199973552827648
Model-420.npz,0.005,150,0.07,0.05,0.6840792540792542,0.039720997892322266,0.2976284584980237,0.1494996262932016,0.8918604651162791,0.07910459928699361,0.7770801325401933,0.056155472931828564,0.5947444618071513,0.054630852781436805,0.3805932404956157,0.11446085327761442
Model-425.npz,0.005,150,1.0,0,0.6671561771561774,0.028281591244923025,0.1575098814229249,0.19732001622130174,0.9415282392026578,0.07887681927921296,0.7286530624751049,0.06223542105650078,0.5495190603127915,0.0632817044029305,0.2018163771712159,0.1828347762669058
Model-423.npz,0.005,150,0.07,2.0,0.6686946386946387,0.03151529806451355,0.23616600790513834,0.1645742014444952,0.9013842746400886,0.07571198240174547,0.754576970047142,0.06512214235598125,0.5687751412726134,0.054908936733038545,0.3082992936096385,0.12773900151712247
Model-426.npz,0.005,150,1.0,0.01,0.6671561771561774,0.028281591244923025,0.1575098814229249,0.19732001622130174,0.9415282392026578,0.07887681927921296,0.7426032679824389,0.06269042743558655,0.5495190603127915,0.0632817044029305,0.2018163771712159,0.1828347762669058
Model-427.npz,0.005,150,1.0,0.03,0.6671561771561774,0.028281591244923025,0.1575098814229249,0.19732001622130174,0.9415282392026578,0.07887681927921296,0.7360500133503167,0.058878569439216114,0.5495190603127915,0.0632817044029305,0.2018163771712159,0.1828347762669058
Model-431.npz,0.005,150,1.0,2.0,0.6671561771561774,0.028281591244923025,0.1575098814229249,0.19732001622130174,0.9415282392026578,0.07887681927921296,0.7256619349642606,0.08143687326799726,0.5495190603127915,0.0632817044029305,0.2018163771712159,0.1828347762669058
Model-428.npz,0.005,150,1.0,0.05,0.6656177156177158,0.028126467592110942,0.15316205533596836,0.19929583187369426,0.9415282392026578,0.07887681927921296,0.7387220464065761,0.06502706514415971,0.5473451472693132,0.06382297030717583,0.19414971050454924,0.18600736507603174
Model-430.npz,0.005,150,1.0,1.0,0.6656177156177158,0.028126467592110942,0.15316205533596836,0.19929583187369426,0.9415282392026578,0.07887681927921296,0.7320720566928858,0.06845498565407795,0.5473451472693132,0.06382297030717583,0.19414971050454924,0.18600736507603174
Model-424.npz,0.005,150,0.07,3.0,0.6686946386946387,0.03151529806451355,0.22312252964426876,0.1672465786849831,0.9084717607973423,0.07322341287803921,0.7517972590267837,0.06607158222897355,0.5657971452208055,0.056529388874411314,0.294750424543528,0.13099859241463405
Model-429.npz,0.005,150,1.0,0.07,0.6656177156177158,0.028126467592110942,0.15316205533596836,0.19929583187369426,0.9415282392026578,0.07887681927921296,0.7333970209096601,0.059396414667005064,0.5473451472693132,0.06382297030717583,0.19414971050454924,0.18600736507603174
Model-434.npz,0.005,150,2.0,0.01,0.6625407925407927,0.026684438712514205,0.13537549407114624,0.192740440752846,0.946234772978959,0.07454771222362941,0.7312806674282915,0.06980786398165234,0.5408051335250527,0.06243542777836084,0.16990612076095948,0.19041076843748325
Model-432.npz,0.005,150,1.0,3.0,0.6625407925407927,0.026684438712514205,0.14426877470355728,0.20190046765866598,0.9415282392026578,0.07887681927921296,0.7280794365728643,0.05603838857031364,0.5428985069531076,0.06424535261146347,0.17940612076095946,0.18834886366127787
Model-433.npz,0.005,150,2.0,0,0.6625407925407927,0.026684438712514205,0.13537549407114624,0.192740440752846,0.946234772978959,0.07454771222362941,0.7310948572829261,0.07316772635189417,0.5408051335250527,0.06243542777836084,0.16990612076095948,0.19041076843748325
Model-435.npz,0.005,150,2.0,0.03,0.6625407925407927,0.026684438712514205,0.13537549407114624,0.192740440752846,0.946234772978959,0.07454771222362941,0.7367477315404515,0.0606758139430137,0.5408051335250527,0.06243542777836084,0.16990612076095948,0.19041076843748325
Model-436.npz,0.005,150,2.0,0.05,0.6625407925407927,0.026684438712514205,0.13537549407114624,0.192740440752846,0.946234772978959,0.07454771222362941,0.7272970204719446,0.06823426972249873,0.5408051335250527,0.06243542777836084,0.16990612076095948,0.19041076843748325
Model-437.npz,0.005,150,2.0,0.07,0.6625407925407927,0.026684438712514205,0.13537549407114624,0.192740440752846,0.946234772978959,0.07454771222362941,0.7431453783829922,0.0701854734602112,0.5408051335250527,0.06243542777836084,0.16990612076095948,0.19041076843748325
Model-438.npz,0.005,150,2.0,1.0,0.6655944055944057,0.0258529491869244,0.14011857707509878,0.19216651910925786,0.9485603543743079,0.0729059277283337,0.7331849478462218,0.07325511740609561,0.5443394657247034,0.0615871111030829,0.17762820512820512,0.19129013911890197
Model-440.npz,0.005,150,2.0,3.0,0.6640792540792542,0.026133114453726316,0.1399209486166008,0.19010337427813917,0.946234772978959,0.07454771222362941,0.7094957957445318,0.058549746835672975,0.5430778607977801,0.06095183401345419,0.17823945409429282,0.1845250445267621
Model-439.npz,0.005,150,2.0,2.0,0.6625407925407927,0.026684438712514205,0.1399209486166008,0.19010337427813917,0.9438538205980066,0.07315980395930503,0.7175007331731297,0.07263586663287866,0.5418873846073038,0.061471031165165654,0.1779061207609595,0.18469911425011631
Model-442.npz,0.005,150,3.0,0.01,0.660955710955711,0.023162059526647592,0.11778656126482212,0.19434063544524455,0.9532115171650055,0.07232783994691094,0.74156150556555,0.04991124750960267,0.5354990392149138,0.06171305436200964,0.1434837728194726,0.19312070315531032
Model-445.npz,0.005,150,3.0,0.07,0.6640326340326341,0.02404031991121343,0.12233201581027667,0.19312345589904703,0.9555924695459579,0.07027265268030806,0.7430906639703404,0.056198144092459164,0.5389622426781173,0.061933343606083824,0.1522199582027168,0.19324655759172965
Model-444.npz,0.005,150,3.0,0.05,0.6640326340326341,0.02404031991121343,0.11798418972332014,0.18127184198883964,0.9579180509413068,0.06412333087231846,0.7463564578326964,0.0595095288833965,0.5379511203323135,0.05915613805004134,0.15058952342010812,0.18927884939933937
Model-441.npz,0.005,150,3.0,0,0.6640093240093241,0.02786638949072789,0.12233201581027667,0.19312345589904703,0.9555370985603544,0.06645258818090004,0.7553210860592052,0.06254287994803387,0.5389345571853156,0.06446963483545844,0.15248022672018183,0.19539307164805111
Model-443.npz,0.005,150,3.0,0.03,0.6624941724941726,0.023655355744102664,0.11798418972332014,0.18127184198883964,0.9555924695459579,0.0638193787380008,0.7434942374780595,0.05672920573578458,0.5367883296346391,0.05933977778119193,0.1499741388047235,0.18925725610644378
Model-447.npz,0.005,150,3.0,2.0,0.6655710955710956,0.02332867552112119,0.12233201581027667,0.17889567783295848,0.9579180509413068,0.06412333087231846,0.742259661470986,0.08787340732404987,0.5401250333757917,0.05811176197011183,0.15892285675344145,0.18423261774073194
Model-446.npz,0.005,150,3.0,1.0,0.6640326340326341,0.02404031991121343,0.11798418972332014,0.18127184198883964,0.9579180509413068,0.06412333087231846,0.7542257035179178,0.05574971628952608,0.5379511203323135,0.05915613805004134,0.15058952342010812,0.18927884939933937
Model-448.npz,0.005,150,3.0,3.0,0.6655710955710956,0.02332867552112119,0.12233201581027667,0.17889567783295848,0.9579180509413068,0.06412333087231846,0.7492499748313703,0.06877014849655913,0.5401250333757917,0.05811176197011183,0.15892285675344145,0.18423261774073194
Model-449.npz,0.001,150,0,0,0.7668764568764569,0.04385859400769151,0.5867588932806324,0.12086220401173633,0.8635658914728681,0.06403634735316341,0.8283464429066048,0.039076889002127746,0.7251623923767503,0.0552571691241037,0.6337571602006873,0.08108447579093567
Model-450.npz,0.001,150,0,0.01,0.7592074592074592,0.03947674776824543,0.5650197628458498,0.11398365902134866,0.8635658914728681,0.06403634735316341,0.8259608945149897,0.039809820089650706,0.7142928271593589,0.04946999910833996,0.6175923473996537,0.07417943117891423
Model-457.npz,0.001,150,0.01,0,0.7638228438228438,0.03570161222080253,0.5737154150197628,0.11366660535898364,0.8660022148394241,0.06896566842407038,0.8243529473559807,0.03975858156646167,0.7198588149295935,0.04480144428743541,0.6259816128002766,0.06578162913629645
Model-451.npz,0.001,150,0,0.03,0.7561072261072261,0.03684252975340781,0.5476284584980238,0.10920988671517116,0.8682724252491694,0.0694213718203087,0.8215253065101397,0.03981981108835472,0.7079504418735966,0.044075314028801174,0.607649555753417,0.06504908738662969
Model-456.npz,0.001,150,0,3.0,0.6748251748251749,0.03674771760254163,0.19268774703557315,0.1530498122443897,0.9342746400885934,0.05696759566969896,0.7647039512560242,0.06437659604190747,0.5634811935620834,0.05881480300967779,0.2693230926779314,0.14393109430205273
Model-455.npz,0.001,150,0,2.0,0.6748251748251749,0.031172047159980957,0.20573122529644267,0.1451310255461431,0.9272425249169436,0.05254365194696377,0.7684359119141727,0.06281468124030704,0.566486875106693,0.05439973072766602,0.2861041685624556,0.12955025366184061
Model-454.npz,0.001,150,0,1.0,0.6855011655011656,0.029918448970825382,0.23201581027667978,0.1514850173390557,0.9295681063122924,0.051059615133423844,0.7781798922344928,0.06091931188071942,0.580791958294486,0.055744145073073154,0.31883795815767335,0.1305565728834751
Model-458.npz,0.001,150,0.01,0.01,0.7607692307692308,0.03627148235740649,0.5606719367588933,0.10616180656177683,0.8683831672203765,0.07302047545569439,0.8216474290791783,0.04142604688776881,0.7145275519896349,0.04166106394955105,0.618336125154789,0.0626931934821278
Model-453.npz,0.001,150,0,0.07,0.7453846153846154,0.03523871909683304,0.5037549407114624,0.12250557585874865,0.875359911406423,0.07005445104744407,0.8138841104968506,0.04240500425717514,0.6895574260589428,0.04653727832064994,0.5749809872221284,0.07076067009680835
Model-459.npz,0.001,150,0.01,0.03,0.7576923076923077,0.03405007216809048,0.5430830039525691,0.11200774864226729,0.8730343300110741,0.07384465712358405,0.8191854993675014,0.040401728746576944,0.7080586669818217,0.04101657756206374,0.6067630051417713,0.06272322093643502
Model-452.npz,0.001,150,0,0.05,0.7530536130536131,0.03609023995470158,0.5300395256916995,0.11618738262696228,0.8729789590254706,0.06941640315914563,0.8181141911677807,0.04159079586376409,0.7015092423585851,0.04543882410142914,0.5957314079725492,0.06802203891021835
Model-460.npz,0.001,150,0.01,0.05,0.75,0.041812392891643374,0.516798418972332,0.12295365244639384,0.875359911406423,0.07005445104744407,0.8153480493217602,0.041948126559630976,0.6960791651893776,0.05241455311274551,0.5861396103234628,0.0794801447686069
Model-463.npz,0.001,150,0.01,2.0,0.6763636363636365,0.030856378668982807,0.20573122529644267,0.1451310255461431,0.929623477297896,0.05518098631178907,0.7667708429083556,0.06292506821381016,0.5676773512971692,0.05374903458883023,0.2867195531778402,0.12893369386175
Model-464.npz,0.001,150,0.01,3.0,0.6748251748251749,0.03674771760254163,0.19268774703557315,0.1530498122443897,0.9342746400885934,0.05696759566969896,0.7642850577127625,0.06367261601911467,0.5634811935620834,0.05881480300967779,0.2693230926779314,0.14393109430205273
Model-462.npz,0.001,150,0.01,1.0,0.6839860139860141,0.03119052716350105,0.23201581027667978,0.1514850173390557,0.9272425249169436,0.05254365194696377,0.7767448426194635,0.06065340350523549,0.5796291675968117,0.05623924532715172,0.3178909884607036,0.13063343062238283
Model-461.npz,0.001,150,0.01,0.07,0.7438461538461538,0.04135705957681158,0.4816205533596838,0.1310085893382613,0.8847729789590254,0.07420598366926114,0.8101681264471962,0.04426676214381782,0.6831967661593547,0.05309421706936136,0.5617363315742089,0.08242510410314811
Model-465.npz,0.001,150,0.03,0,0.7607925407925409,0.04641046129448922,0.5300395256916997,0.12266599578997099,0.8849390919158362,0.07884128404733297,0.8124856101094725,0.03560389753735438,0.7074893088037679,0.05399629003180507,0.6037042887042887,0.08441573093384704
Model-466.npz,0.001,150,0.03,0.01,0.7607459207459207,0.046629742581468445,0.525691699604743,0.1394562525255839,0.8872093023255813,0.07497282568516017,0.8127213197991763,0.039450573533712285,0.7064505009651623,0.05950022196061399,0.5993230177017839,0.09191423018809473
Model-467.npz,0.001,150,0.03,0.03,0.7561771561771563,0.04757609449062911,0.5035573122529644,0.1310585158543693,0.8919158361018826,0.0707396793589743,0.8091141080018736,0.0387302927761909,0.6977365741774235,0.059548648490387275,0.5852183022566949,0.09460692529957608
Model-470.npz,0.001,150,0.03,1.0,0.6748251748251749,0.031172047159980957,0.20573122529644267,0.1451310255461431,0.9272425249169436,0.05254365194696377,0.7733054946401761,0.06060494359980777,0.566486875106693,0.05439973072766602,0.2861041685624556,0.12955025366184061
Model-471.npz,0.001,150,0.03,2.0,0.6732867132867134,0.03564501205712938,0.19268774703557315,0.1530498122443897,0.9319490586932447,0.055645746862869445,0.7647904000280138,0.062359975820824955,0.562318402864409,0.0586055085233019,0.26826489161973033,0.14376770105652573
Model-468.npz,0.001,150,0.03,0.05,0.7530536130536131,0.04152433184843492,0.47727272727272724,0.114601503757179,0.9013289036544851,0.06582899967000579,0.8075700672768417,0.04127079364595622,0.689300815463606,0.051360774611405424,0.5702231178735936,0.07952545488103616
Model-472.npz,0.001,150,0.03,3.0,0.677878787878788,0.03754527009957585,0.19268774703557315,0.1530498122443897,0.9389811738648947,0.052413134928059574,0.7615817280124662,0.06308615251885374,0.565834460450234,0.06033853059030721,0.2710221343769731,0.14704056702678744
Model-469.npz,0.001,150,0.03,0.07,0.7376923076923078,0.03743999751123823,0.42905138339920945,0.12350893248898279,0.9036544850498339,0.06131396026642082,0.8052876008386626,0.042905414889084545,0.6663529342245217,0.05116280601919155,0.5268387164516197,0.08157905039912766
Model-476.npz,0.001,150,0.05,0.05,0.7131701631701632,0.03001933728367135,0.3549407114624506,0.12271501978767123,0.9060354374307863,0.06358028726366645,0.7978843030915831,0.04372228800230701,0.6304880744466185,0.04392117638260577,0.4541801648317875,0.08166772780874046
Model-474.npz,0.001,150,0.05,0.01,0.7393240093240093,0.040209087524686785,0.4335968379446641,0.1306866654061924,0.9038205980066445,0.08165523407989557,0.8038595546684524,0.04021529626083637,0.6687087179756542,0.04931155264799763,0.5306534794730096,0.08329748965581413
Model-477.npz,0.001,150,0.05,0.07,0.700885780885781,0.031890258791671705,0.3197628458498024,0.11905962419446742,0.9060354374307863,0.06358028726366645,0.7953096616898436,0.045403715093155585,0.6128991416402944,0.04441621035785503,0.4180041366471291,0.08588013124863017
Model-473.npz,0.001,150,0.05,0,0.7500699300699301,0.04514903004450249,0.4598814229249012,0.13728010186537223,0.9062015503875969,0.08130007004375112,0.8060345620001836,0.039367310318493456,0.683041486656249,0.05587327795264677,0.5558824797705715,0.09240143979150692
Model-480.npz,0.001,150,0.05,3.0,0.677878787878788,0.03690948426547837,0.18814229249011857,0.15531333751809906,0.9413621262458471,0.05349734189914792,0.7576464485969037,0.06235362493305857,0.5647522093679829,0.06075859257056859,0.26471607007090875,0.15050103849797936
Model-478.npz,0.001,150,0.05,1.0,0.6717482517482518,0.0351189773542099,0.19268774703557315,0.1530498122443897,0.929623477297896,0.05518098631178907,0.7659669787576764,0.058653928861035765,0.5611556121667346,0.05860347843943384,0.2672796699448535,0.14367847709474624
Model-479.npz,0.001,150,0.05,2.0,0.6763636363636365,0.03447901528605772,0.19268774703557315,0.1530498122443897,0.936655592469546,0.05717664920636597,0.7596176994559198,0.060862469550585475,0.5646716697525596,0.057336866647156155,0.2696079929628317,0.14354663847852356
